198,4931587.73 ,1412663.05 ,57.62 ,edge rd
199,4931583.97 ,1412664.08 ,57.73 ,edge rd
200,4931579.35 ,1412676.17 ,57.95 ,edge metal
201,4931574.47 ,1412671.49 ,58.63 ,edge metal-bb
202,4931574.88 ,1412680.68 ,58.29 ,SH
203,4931568.61 ,1412683.76 ,59.54 ,Edge metal
204,4931566.16 ,1412685.89 ,60.38 ,Edge metal
205,4931565.56 ,1412691.11 ,60.52 ,Edge metal
206,4931566.70 ,1412694.32 ,60.20 ,Edge metal
207,4931567.52 ,1412699.28 ,59.84 ,Edge metal-bb
208,4931568.53 ,1412705.07 ,59.28 ,Edge metal-bb
209,4931570.12 ,1412711.03 ,58.97 ,Edge metal-bb
210,4931571.80 ,1412706.26 ,59.11 ,Edge metal-tb
211,4931570.78 ,1412698.55 ,60.05 ,Edge metal-tb
212,4931569.97 ,1412692.31 ,60.38 ,Edge metal-tb
213,4931569.23 ,1412687.10 ,59.88 ,Edge metal-tb
214,4931570.65 ,1412685.40 ,59.24 ,Edge metal
215,4931572.96 ,1412683.95 ,58.49 ,Edge metal
216,4931577.56 ,1412674.47 ,58.01 ,CL
217,4931585.30 ,1412672.07 ,57.09 ,CL
218,4931589.79 ,1412678.22 ,55.70 ,CL
219,4931595.40 ,1412718.28 ,52.26 ,Pathway-bb
220,4931593.14 ,1412713.86 ,53.11 ,Pathway-bb
221,4931591.29 ,1412708.24 ,54.33 ,Pathway-bb
222,4931589.44 ,1412703.19 ,55.71 ,Pathway-bb
223,4931586.61 ,1412698.89 ,57.09 ,Pathway-bb
224,4931588.11 ,1412698.48 ,56.87 ,Pathway-tb
225,4931591.08 ,1412702.43 ,55.68 ,Pathway-tb
226,4931593.46 ,1412707.88 ,54.11 ,Pathway-SH
227,4931594.18 ,1412713.77 ,52.95 ,Pathway-SH
228,4931596.86 ,1412718.27 ,52.05 ,Pathway-SH
229,4931606.36 ,1412706.54 ,50.54 ,Edge metal-TB
230,4931598.65 ,1412692.64 ,53.07 ,Edge metal-TB-60mm-uncertain
231,4931598.55 ,1412692.43 ,52.98 ,Edge metal-TB-60mm-uncertain
268,4931585.67 ,1412622.54 ,65.73 ,CNR-POST-END-FE
269,4931586.42 ,1412622.32 ,65.40 ,CNR-WATER TANK SUPPORT
270,4931587.21 ,1412624.26 ,65.12 ,CNR-WATER TANK SUPPORT
273,4931605.94 ,1412700.39 ,49.77 ,CNR-COMMODORE-END
304,4931530.70 ,1412649.57 ,78.87 ,Corner post
305,4931547.71 ,1412639.24 ,76.62 ,TB1
306,4931548.07 ,1412643.51 ,74.40 ,TC1
307,4931543.72 ,1412644.83 ,75.27 ,TC2
308,4931539.83 ,1412646.03 ,76.74 ,TC3
309,4931536.82 ,1412646.99 ,77.77 ,TC4
310,4931534.19 ,1412648.15 ,78.31 ,TC5
311,4931532.78 ,1412651.50 ,77.48 ,TC6
312,4931532.89 ,1412653.74 ,76.51 ,TC7
313,4931533.57 ,1412655.25 ,75.86 ,TC8
314,4931534.80 ,1412657.05 ,74.68 ,TC9
315,4931537.26 ,1412660.14 ,73.58 ,CWT
316,4931536.87 ,1412661.23 ,73.58 ,CWT2
317,4931533.15 ,1412648.70 ,78.42 ,FP1
318,4931569.41 ,1412632.91 ,71.22 ,RD1
319,4931564.23 ,1412629.18 ,75.19 ,TBA
320,4931556.26 ,1412640.84 ,73.10 ,RD2
329,4931567.48 ,1412734.80 ,60.07 ,SH1
330,4931568.64 ,1412731.07 ,60.10 ,SH2
331,4931569.83 ,1412724.52 ,59.99 ,SH3
332,4931568.72 ,1412724.63 ,61.17 ,TB1
333,4931567.53 ,1412731.10 ,62.26 ,TB2
334,4931566.21 ,1412734.29 ,62.81 ,TB3-Height adj.
335,4931566.05 ,1412738.31 ,62.89 ,TB4
337,4931569.57 ,1412731.88 ,60.05 ,Washer-Height-adj
340,4931573.78 ,1412735.43 ,60.34 ,MIRO
341,4931568.55 ,1412739.30 ,59.92 ,BB1
343,4931568.45 ,1412745.54 ,60.99 ,TB1A
344,4931568.97 ,1412747.26 ,60.48 ,TBB
345,4931569.40 ,1412747.12 ,59.25 ,BB3
346,4931560.98 ,1412741.83 ,65.80 ,IND
347,4931564.94 ,1412739.10 ,63.74 ,POST-ADJ
354,4931600.96 ,1412689.29 ,51.86 ,BASE1
355,4931602.28 ,1412687.03 ,51.25 ,BNDY
356,4931606.35 ,1412701.34 ,49.84 ,BASE2
357,4931604.81 ,1412703.01 ,51.04 ,RD
