46.800384,69.400024
46.969663,69.426163
47.138942,69.391594
47.308221,69.382263
47.477500,69.349648
47.646779,69.340332
47.816058,69.309822
47.985337,69.300850
48.154616,69.300850
48.323895,69.291542
48.493174,69.264214
48.662453,69.255699
48.693920,69.255699
48.863199,69.230705
49.032478,69.223190
49.201757,69.200500
49.371036,69.194122
49.540315,69.173653
49.709594,69.168465
49.878873,69.168465
50.048152,69.150070
50.217431,69.146065
50.386710,69.129524
50.555989,69.126617
50.725268,69.111679
50.894547,69.097244
51.063826,69.096031
51.233105,69.082657
51.402384,69.081963
51.571663,69.081963
51.740942,69.081032
51.910221,69.068764
52.079500,69.056305
52.248779,69.055588
52.418058,69.042908
52.587337,69.041519
52.756616,69.028137
52.925895,69.025581
53.095174,69.010986
53.264453,68.995262
53.433732,69.006729
53.603011,68.990417
53.772290,68.983902
53.941569,68.965363
54.110848,68.945183
54.280127,68.934776
54.449406,68.911644
54.618685,68.897629
54.787964,68.871086
54.957243,68.852943
55.126522,68.852943
55.295801,68.822586
55.465080,68.799820
55.634359,68.765266
55.803638,68.737434
55.972917,68.698387
56.142196,68.656670
56.311475,68.621300
56.480754,68.574738
56.650033,68.533508
56.819312,68.533508
56.988591,68.488449
57.157870,68.434654
57.327149,68.378014
57.496428,68.324547
57.665707,68.262817
57.834986,68.203148
58.004265,68.136406
58.173544,68.066925
58.342823,67.999008
58.512102,67.924751
58.681381,67.927261
58.850660,67.850990
59.019939,67.773552
59.189218,67.692917
59.358497,67.609940
59.527776,67.525482
59.697055,67.438675
59.866334,67.349525
60.035613,67.259331
60.204892,67.167313
60.374171,67.166031
60.543450,67.072914
60.712729,66.976082
60.882008,66.880554
61.051287,66.780838
61.220566,66.683441
61.389845,66.584999
61.559124,66.482849
61.728403,66.383362
61.897682,66.280067
62.066961,66.180115
62.236240,66.176010
62.405519,66.076401
62.574798,65.976540
62.744077,65.873161
62.913356,65.773933
63.082635,65.671608
63.251914,65.573540
63.421193,65.475838
63.590472,65.376541
63.759751,65.280708
63.929030,65.278358
64.098309,65.184044
64.267588,65.088860
64.436867,64.997063
64.606146,64.906212
64.775425,64.816490
64.944704,64.728668
65.113983,64.643127
65.283262,64.558601
65.452541,64.475380
65.621820,64.477631
65.791099,64.396637
65.960378,64.320534
66.129657,64.243240
66.298936,64.172249
66.468215,64.098763
66.637494,64.026779
66.806773,63.963432
66.976052,63.895351
67.145331,63.837349
67.314610,63.773163
67.483889,63.773163
67.653168,63.720505
67.822447,63.660156
67.991726,63.612778
68.161005,63.556179
68.330284,63.513954
68.499563,63.460983
68.668842,63.409428
68.838121,63.374245
69.007400,63.326096
