1412585.58 ,4931668.48 ,41.30 
1412565.28 ,4931682.35 ,36.82 
1412560.65 ,4931685.51 ,36.92 
1412551.03 ,4931692.07 ,34.84 
1412556.52 ,4931687.67 ,36.67 
1412584.11 ,4931668.74 ,40.69 
1412587.02 ,4931666.72 ,41.31 
1412591.68 ,4931663.54 ,41.98 
1412596.08 ,4931660.51 ,42.04 
1412610.01 ,4931650.94 ,46.34 
1412595.65 ,4931658.98 ,42.13 
1412577.24 ,4931671.55 ,40.13 
1412575.61 ,4931672.66 ,39.88 
1412574.12 ,4931673.68 ,39.38 
1412572.49 ,4931674.79 ,39.08 
1412596.56 ,4931655.63 ,42.25 
1412587.54 ,4931661.77 ,41.94 
1412543.63 ,4931691.75 ,34.68 
1412592.52 ,4931657.60 ,42.03 
1412601.13 ,4931649.91 ,46.13 
1412580.98 ,4931663.68 ,41.83 
1412558.87 ,4931678.78 ,36.97 
1412541.68 ,4931690.51 ,34.90 
1412536.98 ,4931693.71 ,33.81 
1412589.62 ,4931655.15 ,42.10 
1412539.70 ,4931689.20 ,34.98 
1412554.21 ,4931678.62 ,37.07 
1412553.61 ,4931676.94 ,37.06 
1412537.87 ,4931687.70 ,35.07 
1412536.22 ,4931688.82 ,34.91 
1412542.90 ,4931683.63 ,36.93 
1412577.00 ,4931658.30 ,42.83 
1412575.55 ,4931659.30 ,42.55 
1412570.83 ,4931662.51 ,41.65 
1412567.75 ,4931664.62 ,41.08 
1412536.14 ,4931686.19 ,35.05 
1412545.07 ,4931679.46 ,37.27 
1412571.20 ,4931661.53 ,41.83 
1412584.56 ,4931650.40 ,45.35 
1412561.18 ,4931666.34 ,40.58 
1412548.52 ,4931674.98 ,36.94 
1412543.91 ,4931678.13 ,37.24 
1412545.86 ,4931676.17 ,37.19 
1412556.59 ,4931668.81 ,39.50 
1412579.55 ,4931653.04 ,44.24 
1412545.01 ,4931674.69 ,37.14 
1412543.43 ,4931675.77 ,37.28 
1412541.99 ,4931676.74 ,37.29 
1412544.83 ,4931674.18 ,36.95 
1412562.01 ,4931660.32 ,41.57 
1412558.98 ,4931662.41 ,41.40 
1412543.00 ,4931673.31 ,37.05 
1412542.36 ,4931673.08 ,37.04 
1412562.47 ,4931659.29 ,41.55 
1412533.99 ,4931676.01 ,37.40 
1412538.47 ,4931672.93 ,37.33 
1412563.11 ,4931656.07 ,42.15 
1412562.74 ,4931654.30 ,42.21 
1412535.81 ,4931672.63 ,37.18 
1412534.40 ,4931673.58 ,37.43 
1412532.79 ,4931674.68 ,37.42 
1412532.14 ,4931672.33 ,37.47 
1412562.66 ,4931650.84 ,43.15 
1412547.90 ,4931658.88 ,41.78 
1412546.64 ,4931659.04 ,41.66 
1412544.50 ,4931658.33 ,41.39 
1412531.64 ,4931664.26 ,39.28 
1412531.33 ,4931658.84 ,39.73 
1412535.98 ,4931652.91 ,41.81 
1412534.90 ,4931650.12 ,41.22 
1412535.53 ,4931647.56 ,41.27 
1412681.76 ,4931650.06 ,42.72 
1412532.79 ,4931710.67 ,30.76 
1412531.39 ,4931707.00 ,31.95 
1412532.39 ,4931708.80 ,31.65 
1412534.41 ,4931708.47 ,31.61 
1412537.01 ,4931707.87 ,31.90 
1412536.03 ,4931704.82 ,32.13 
1412537.56 ,4931703.32 ,32.15 
1412541.37 ,4931709.12 ,31.20 
1412542.27 ,4931706.65 ,31.70 
1412541.30 ,4931704.88 ,32.20 
1412531.76 ,4931687.41 ,34.93 
1412531.36 ,4931685.56 ,35.08 
